province_key,province_name_th,province_name_en,analysis_date,data_split,observed_pm25_median_ugm3,persistence_baseline_prediction,observed_pm25_median_lag1,observed_pm25_median_lag2,observed_pm25_median_lag3,temperature_mean_c_lag1,relative_humidity_mean_pct_lag1,precipitation_mm_lag1,wind_speed_mean_kmh_lag1,wind_direction_sin_lag1,wind_direction_cos_lag1,surface_pressure_mean_hpa_lag1,hotspot_count_thailand_000_050km_lag1,hotspot_count_thailand_000_050km_lag2,hotspot_count_thailand_000_050km_lag3,hotspot_count_thailand_050_100km_lag1,hotspot_count_thailand_050_100km_lag2,hotspot_count_thailand_050_100km_lag3,hotspot_count_thailand_100_300km_lag1,hotspot_count_thailand_100_300km_lag2,hotspot_count_thailand_100_300km_lag3,hotspot_count_thailand_300_500km_lag1,hotspot_count_thailand_300_500km_lag2,hotspot_count_thailand_300_500km_lag3,target_day_of_year_sin,target_day_of_year_cos,modeled_pm25_mean_lag1,at1_source_complete,at1_one_day_ahead_eligible,at1_one_day_ahead_qc_status
57,เชียงราย,Chiang Rai,2021-10-22,TRAIN,9.52,9.685,9.685,10.795,11.55,27.2,89.0,6.9,3.9,-0.275637355816999,-0.9612616959383188,968.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9350748843515574,0.3544502230989869,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-10-22,TRAIN,10.2,10.7,10.7,9.58,9.04,27.7,87.0,2.0,4.5,-0.4067366430758002,-0.9135454576426008,983.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9350748843515574,0.3544502230989869,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-10-23,TRAIN,5.17,8.715,8.715,11.645,12.085,26.7,87.0,21.3,3.6,0.7547095802227721,-0.6560590289905072,977.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,-0.9288394302558068,0.3704825404820963,,True,True,PASS
52,ลำปาง,Lampang,2021-10-23,TRAIN,6.885,11.23,11.23,11.0,10.0,26.7,89.0,30.2,3.8,0.838670567945424,-0.5446390350150272,986.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,-0.9288394302558068,0.3704825404820963,,True,True,PASS
54,แพร่,Phrae,2021-10-23,TRAIN,7.710000000000001,9.83,9.83,12.95,9.065,27.3,92.0,38.9,3.5,0.8191520442889917,-0.5735764363510462,995.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,-0.9288394302558068,0.3704825404820963,,True,True,PASS
55,น่าน,Nan,2021-10-23,TRAIN,8.13,12.1,12.1,11.9,12.5,27.1,89.0,24.4,4.4,0.788010753606722,-0.6156614753256583,990.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,-0.9288394302558068,0.3704825404820963,,True,True,PASS
56,พะเยา,Phayao,2021-10-23,TRAIN,6.33,8.83,8.83,10.9,8.67,26.1,89.0,39.9,4.2,0.5150380749100544,-0.8571673007021122,968.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.9288394302558068,0.3704825404820963,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-10-23,TRAIN,6.914999999999999,9.52,9.52,9.685,10.795,25.8,92.0,29.2,2.8,0.9659258262890684,-0.2588190451025208,969.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.9288394302558068,0.3704825404820963,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-10-23,TRAIN,9.42,10.2,10.2,10.7,9.58,26.9,92.0,9.2,3.7,0.0697564737441255,-0.9975640502598242,983.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9288394302558068,0.3704825404820963,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-10-24,TRAIN,5.04,5.17,5.17,8.715,11.645,25.9,89.0,11.5,3.7,0.7986355100472927,-0.6018150231520484,979.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,-0.9223291176290545,0.3864052261209853,,True,True,PASS
52,ลำปาง,Lampang,2021-10-24,TRAIN,7.56,6.885,6.885,11.23,11.0,26.1,91.0,6.2,2.9,0.7431448254773942,-0.6691306063588582,987.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,-0.9223291176290545,0.3864052261209853,,True,True,PASS
54,แพร่,Phrae,2021-10-24,TRAIN,8.48,7.710000000000001,7.710000000000001,9.83,12.95,27.3,88.0,2.2,3.1,0.8987940462991669,-0.4383711467890775,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,-0.9223291176290545,0.3864052261209853,,True,True,PASS
55,น่าน,Nan,2021-10-24,TRAIN,10.5,8.13,8.13,12.1,11.9,27.6,82.0,0.4,5.9,0.777145961456971,-0.6293203910498373,992.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,-0.9223291176290545,0.3864052261209853,,True,True,PASS
56,พะเยา,Phayao,2021-10-24,TRAIN,7.45,6.33,6.33,8.83,10.9,26.5,86.0,7.6,5.9,0.6156614753256584,-0.7880107536067219,970.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.9223291176290545,0.3864052261209853,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-10-24,TRAIN,7.81,6.914999999999999,6.914999999999999,9.52,9.685,24.6,95.0,62.1,4.2,0.4067366430758002,0.9135454576426008,971.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.9223291176290545,0.3864052261209853,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-10-24,TRAIN,6.96,9.42,9.42,10.2,10.7,26.4,95.0,18.3,2.3,0.9876883405951378,0.1564344650402309,985.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9223291176290545,0.3864052261209853,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-10-25,TRAIN,8.98,5.04,5.04,5.17,8.715,26.8,86.0,1.3,3.2,0.4848096202463371,-0.8746197071393957,979.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,1.0,-0.9155458729775467,0.4022135682368036,,True,True,PASS
52,ลำปาง,Lampang,2021-10-25,TRAIN,9.0,7.56,7.56,6.885,11.23,27.1,82.0,0.3,4.2,0.9902680687415704,0.1391731009600654,988.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,5.0,1.0,-0.9155458729775467,0.4022135682368036,,True,True,PASS
54,แพร่,Phrae,2021-10-25,TRAIN,11.25,8.48,8.48,7.710000000000001,9.83,27.4,83.0,0.2,4.4,0.9781476007338056,0.2079116908177594,997.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,5.0,1.0,-0.9155458729775467,0.4022135682368036,,True,True,PASS
55,น่าน,Nan,2021-10-25,TRAIN,11.5,10.5,10.5,8.13,12.1,27.3,80.0,0.3,3.4,0.9876883405951378,-0.1564344650402308,992.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,5.0,1.0,-0.9155458729775467,0.4022135682368036,,True,True,PASS
56,พะเยา,Phayao,2021-10-25,TRAIN,11.0,7.45,7.45,6.33,8.83,26.4,83.0,0.3,3.9,0.848048096156426,0.5299192642332049,970.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,-0.9155458729775467,0.4022135682368036,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-10-25,TRAIN,6.71,7.81,7.81,6.914999999999999,9.52,25.7,86.0,1.6,3.8,0.7193398003386511,0.6946583704589973,971.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,-0.9155458729775467,0.4022135682368036,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-10-25,TRAIN,8.04,6.96,6.96,9.42,10.2,26.6,93.0,13.2,3.1,0.848048096156426,0.5299192642332049,985.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.9155458729775467,0.4022135682368036,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-10-26,TRAIN,12.3,8.98,8.98,5.04,5.17,27.3,77.0,0.0,3.9,0.1045284632676537,-0.9945218953682732,978.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,9.0,5.0,5.0,-0.9084917035725082,0.4179028888867866,,True,True,PASS
52,ลำปาง,Lampang,2021-10-26,TRAIN,10.18,9.0,9.0,7.56,6.885,26.9,81.0,0.0,4.5,0.9659258262890684,-0.2588190451025208,986.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,12.0,4.0,5.0,-0.9084917035725082,0.4179028888867866,,True,True,PASS
54,แพร่,Phrae,2021-10-26,TRAIN,11.7,11.25,11.25,8.48,7.710000000000001,27.5,81.0,0.0,4.9,0.9961946980917455,-0.0871557427476582,995.5,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,11.0,3.0,5.0,-0.9084917035725082,0.4179028888867866,,True,True,PASS
55,น่าน,Nan,2021-10-26,TRAIN,15.1,11.5,11.5,10.5,8.13,27.2,83.0,0.7,3.6,0.9702957262759964,-0.2419218955996677,991.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,12.0,4.0,5.0,-0.9084917035725082,0.4179028888867866,,True,True,PASS
56,พะเยา,Phayao,2021-10-26,TRAIN,12.4,11.0,11.0,7.45,6.33,26.4,82.0,0.9,3.6,0.9396926207859084,-0.3420201433256687,969.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,-0.9084917035725082,0.4179028888867866,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-10-26,TRAIN,9.75,6.71,6.71,7.81,6.914999999999999,25.9,86.0,0.9,2.8,0.9975640502598242,0.0697564737441252,969.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,-0.9084917035725082,0.4179028888867866,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-10-26,TRAIN,7.45,8.04,8.04,6.96,9.42,27.1,86.0,0.3,2.8,0.992546151641322,-0.1218693434051473,984.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,-0.9084917035725082,0.4179028888867866,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-10-27,TRAIN,17.4,12.3,12.3,8.98,5.04,27.3,75.0,0.0,2.9,0.2923717047227367,0.9563047559630354,977.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,9.0,5.0,-0.9011686968561567,0.4334685453485363,,True,True,PASS
52,ลำปาง,Lampang,2021-10-27,TRAIN,6.58,10.18,10.18,9.0,7.56,27.3,79.0,0.0,4.2,0.9993908270190958,0.034899496702501,985.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,15.0,12.0,4.0,-0.9011686968561567,0.4334685453485363,,True,True,PASS
54,แพร่,Phrae,2021-10-27,TRAIN,13.15,11.7,11.7,11.25,8.48,27.5,83.0,0.0,3.6,0.9975640502598242,0.0697564737441252,994.5,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,4.0,16.0,11.0,3.0,-0.9011686968561567,0.4334685453485363,,True,True,PASS
55,น่าน,Nan,2021-10-27,TRAIN,15.1,15.1,15.1,11.5,10.5,27.5,83.0,0.0,2.3,0.9975640502598242,0.0697564737441252,989.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,14.0,12.0,4.0,-0.9011686968561567,0.4334685453485363,,True,True,PASS
56,พะเยา,Phayao,2021-10-27,TRAIN,12.5,12.4,12.4,11.0,7.45,27.0,79.0,0.0,2.2,0.8746197071393959,-0.484809620246337,968.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,4.0,5.0,-0.9011686968561567,0.4334685453485363,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-10-27,TRAIN,10.2,9.75,9.75,6.71,7.81,26.3,86.0,0.7,2.5,0.6018150231520482,-0.7986355100472929,968.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,-0.9011686968561567,0.4334685453485363,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-10-27,TRAIN,11.1,7.45,7.45,8.04,6.96,27.7,84.0,0.0,2.8,0.9271838545667874,-0.374606593415912,983.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,-0.9011686968561567,0.4334685453485363,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-10-28,TRAIN,11.7,17.4,17.4,12.3,8.98,27.2,79.0,0.1,3.0,0.0348994967025009,0.9993908270190958,977.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,9.0,-0.8935790198239952,0.4489059314938798,,True,True,PASS
52,ลำปาง,Lampang,2021-10-28,TRAIN,7.33,6.58,6.58,10.18,9.0,27.8,80.0,0.0,3.6,0.4999999999999999,0.8660254037844387,985.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,15.0,12.0,-0.8935790198239952,0.4489059314938798,,True,True,PASS
54,แพร่,Phrae,2021-10-28,TRAIN,15.75,13.15,13.15,11.7,11.25,27.8,85.0,0.1,4.1,0.9135454576426008,0.4067366430758002,994.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,16.0,11.0,-0.8935790198239952,0.4489059314938798,,True,True,PASS
55,น่าน,Nan,2021-10-28,TRAIN,12.1,15.1,15.1,15.1,11.5,28.1,83.0,0.0,2.9,0.984807753012208,-0.1736481776669303,989.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,14.0,12.0,-0.8935790198239952,0.4489059314938798,,True,True,PASS
56,พะเยา,Phayao,2021-10-28,TRAIN,12.2,12.5,12.5,12.4,11.0,27.7,78.0,0.5,3.1,0.9135454576426008,0.4067366430758002,968.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,4.0,-0.8935790198239952,0.4489059314938798,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-10-28,TRAIN,12.2,10.2,10.2,9.75,6.71,27.0,84.0,0.7,4.2,0.3420201433256687,0.9396926207859084,969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,-0.8935790198239952,0.4489059314938798,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-10-28,TRAIN,16.3,11.1,11.1,7.45,8.04,28.2,83.0,0.0,2.7,0.9998476951563912,0.0174524064372836,983.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,-0.8935790198239952,0.4489059314938798,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-11-03,TRAIN,6.38,6.65,6.65,8.13,8.83,27.1,84.0,0.5,2.5,0.7771459614569709,0.6293203910498374,978.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,-0.8425720899866032,0.5385835804920232,,True,True,PASS
51,ลำพูน,Lamphun,2021-11-03,TRAIN,9.29,9.83,9.83,10.0,8.92,27.3,83.0,5.1,2.4,0.8829475928589269,0.4694715627858908,980.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,-0.8425720899866032,0.5385835804920232,,True,True,PASS
52,ลำปาง,Lampang,2021-11-03,TRAIN,9.01,11.9,11.9,11.3,12.4,27.4,86.0,1.9,2.6,0.224951054343865,0.9743700647852352,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,-0.8425720899866032,0.5385835804920232,,True,True,PASS
54,แพร่,Phrae,2021-11-03,TRAIN,12.55,11.15,11.15,9.905,10.02,27.9,88.0,2.4,3.1,0.7193398003386511,0.6946583704589973,995.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,-0.8425720899866032,0.5385835804920232,,True,True,PASS
56,พะเยา,Phayao,2021-11-03,TRAIN,9.13,8.42,8.42,10.0,10.4,26.9,83.0,4.8,3.2,0.4694715627858908,0.882947592858927,969.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.8425720899866032,0.5385835804920232,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-11-03,TRAIN,8.23,8.535,8.535,9.99,11.035,26.2,87.0,9.8,2.9,-0.5150380749100545,0.8571673007021121,970.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8425720899866032,0.5385835804920232,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-11-04,TRAIN,11.4,6.38,6.38,6.65,8.13,27.4,83.0,1.4,2.9,0.9135454576426008,0.4067366430758002,978.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,-0.8331829385891785,0.5529974600700271,,True,True,PASS
51,ลำพูน,Lamphun,2021-11-04,TRAIN,11.4,9.29,9.29,9.83,10.0,27.6,83.0,1.3,2.8,0.9998476951563912,-0.0174524064372834,980.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,-0.8331829385891785,0.5529974600700271,,True,True,PASS
52,ลำปาง,Lampang,2021-11-04,TRAIN,9.07,9.01,9.01,11.9,11.3,27.8,86.0,0.5,3.2,0.9271838545667874,0.3746065934159119,986.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,-0.8331829385891785,0.5529974600700271,,True,True,PASS
54,แพร่,Phrae,2021-11-04,TRAIN,13.05,12.55,12.55,11.15,9.905,28.5,84.0,0.5,3.3,0.981627183447664,0.1908089953765449,995.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,7.0,-0.8331829385891785,0.5529974600700271,,True,True,PASS
55,น่าน,Nan,2021-11-04,TRAIN,11.9,7.96,7.96,9.17,9.0,28.1,82.0,0.2,3.5,0.9902680687415704,0.1391731009600654,990.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,-0.8331829385891785,0.5529974600700271,,True,True,PASS
56,พะเยา,Phayao,2021-11-04,TRAIN,9.75,9.13,9.13,8.42,10.0,27.3,82.0,1.8,3.4,0.9335804264972016,0.3583679495453004,969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.8331829385891785,0.5529974600700271,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-11-04,TRAIN,9.765,8.23,8.23,8.535,9.99,26.4,87.0,24.2,2.4,0.1045284632676534,0.9945218953682732,969.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.8331829385891785,0.5529974600700271,,True,True,PASS
58,แม่ฮ่องสอน,Mae Hong Son,2021-11-04,TRAIN,12.3,13.0,13.0,13.5,12.7,26.9,92.0,16.0,2.5,0.9743700647852352,0.2249510543438649,984.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.8331829385891785,0.5529974600700271,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-11-05,TRAIN,10.5,11.4,11.4,6.38,6.65,27.0,85.0,0.0,2.4,-0.2756373558169989,0.9612616959383188,977.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,4.0,0.0,-0.8235472349556007,0.5672476988027229,,True,True,PASS
51,ลำพูน,Lamphun,2021-11-05,TRAIN,11.6,11.4,11.4,9.29,9.83,27.4,85.0,0.1,1.9,0.9135454576426008,0.4067366430758002,979.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,9.0,2.0,0.0,-0.8235472349556007,0.5672476988027229,,True,True,PASS
52,ลำปาง,Lampang,2021-11-05,TRAIN,9.3,9.07,9.07,9.01,11.9,27.6,86.0,0.3,2.4,-0.0174524064372836,-0.9998476951563912,985.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,7.0,2.0,0.0,-0.8235472349556007,0.5672476988027229,,True,True,PASS
54,แพร่,Phrae,2021-11-05,TRAIN,14.3,13.05,13.05,12.55,11.15,27.8,88.0,0.5,2.0,0.6819983600624986,-0.7313537016191705,994.6,0.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,0.0,8.0,2.0,0.0,-0.8235472349556007,0.5672476988027229,,True,True,PASS
55,น่าน,Nan,2021-11-05,TRAIN,13.6,11.9,11.9,7.96,9.17,28.0,80.0,0.0,1.9,0.5591929034707469,-0.8290375725550416,989.8,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0,3.0,0.0,-0.8235472349556007,0.5672476988027229,,True,True,PASS
56,พะเยา,Phayao,2021-11-05,TRAIN,11.9,9.75,9.75,9.13,8.42,27.2,83.0,1.0,3.1,0.1218693434051475,-0.992546151641322,968.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,4.0,0.0,-0.8235472349556007,0.5672476988027229,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-11-05,TRAIN,8.145,9.765,9.765,8.23,8.535,25.9,90.0,5.1,2.3,-0.9961946980917455,0.0871557427476578,968.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,4.0,0.0,-0.8235472349556007,0.5672476988027229,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-11-06,TRAIN,12.2,10.5,10.5,11.4,6.38,27.0,83.0,0.0,2.1,0.0871557427476581,0.9961946980917455,976.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,18.0,11.0,4.0,-0.8136678304455991,0.5813300798152042,,True,True,PASS
51,ลำพูน,Lamphun,2021-11-06,TRAIN,13.0,11.6,11.6,11.4,9.29,27.5,81.0,0.0,1.5,0.9781476007338056,0.2079116908177594,977.9,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,21.0,9.0,2.0,-0.8136678304455991,0.5813300798152042,,True,True,PASS
52,ลำปาง,Lampang,2021-11-06,TRAIN,10.835,9.3,9.3,9.07,9.01,27.3,85.0,0.0,2.6,-0.0523359562429435,-0.9986295347545738,984.1,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,2.0,20.0,7.0,2.0,-0.8136678304455991,0.5813300798152042,,True,True,PASS
54,แพร่,Phrae,2021-11-06,TRAIN,16.25,14.3,14.3,13.05,12.55,27.7,86.0,0.0,3.0,-0.3907311284892735,-0.9205048534524404,993.0,0.0,0.0,0.0,3.0,1.0,0.0,14.0,10.0,4.0,13.0,8.0,2.0,-0.8136678304455991,0.5813300798152042,,True,True,PASS
55,น่าน,Nan,2021-11-06,TRAIN,16.7,13.6,13.6,11.9,7.96,27.7,81.0,0.0,1.2,0.2079116908177593,-0.9781476007338056,988.1,0.0,1.0,0.0,3.0,0.0,0.0,9.0,8.0,1.0,18.0,7.0,3.0,-0.8136678304455991,0.5813300798152042,,True,True,PASS
56,พะเยา,Phayao,2021-11-06,TRAIN,15.3,11.9,11.9,9.75,9.13,27.0,81.0,0.0,3.6,-0.1564344650402307,-0.9876883405951378,966.5,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,18.0,10.0,4.0,-0.8136678304455991,0.5813300798152042,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-11-06,TRAIN,10.75,8.145,8.145,9.765,8.23,26.7,88.0,0.2,2.6,-0.981627183447664,-0.1908089953765446,967.1,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,15.0,11.0,4.0,-0.8136678304455991,0.5813300798152042,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-11-07,TRAIN,12.8,12.2,12.2,10.5,11.4,27.3,79.0,0.0,2.0,0.4067366430758002,0.9135454576426008,974.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,5.0,10.0,18.0,11.0,-0.8035476485339116,0.5952404359043674,,True,True,PASS
52,ลำปาง,Lampang,2021-11-07,TRAIN,15.0,10.835,10.835,9.3,9.07,27.7,84.0,0.0,3.0,-0.275637355816999,-0.9612616959383188,982.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,9.0,9.0,10.0,20.0,7.0,-0.8035476485339116,0.5952404359043674,,True,True,PASS
54,แพร่,Phrae,2021-11-07,TRAIN,16.75,16.25,16.25,14.3,13.05,27.8,84.0,0.0,3.2,-0.1736481776669304,-0.984807753012208,991.0,0.0,0.0,0.0,1.0,3.0,1.0,13.0,14.0,10.0,3.0,13.0,8.0,-0.8035476485339116,0.5952404359043674,,True,True,PASS
55,น่าน,Nan,2021-11-07,TRAIN,16.9,16.7,16.7,13.6,11.9,27.5,81.0,0.0,1.5,-0.5299192642332048,-0.8480480961564261,986.1,0.0,0.0,1.0,0.0,3.0,0.0,10.0,9.0,8.0,7.0,18.0,7.0,-0.8035476485339116,0.5952404359043674,,True,True,PASS
56,พะเยา,Phayao,2021-11-07,TRAIN,13.3,15.3,15.3,11.9,9.75,27.0,80.0,0.0,3.2,-0.1564344650402307,-0.9876883405951378,964.5,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,12.0,18.0,10.0,-0.8035476485339116,0.5952404359043674,,True,True,PASS
57,เชียงราย,Chiang Rai,2021-11-07,TRAIN,11.3,10.75,10.75,8.145,9.765,26.6,87.0,0.2,2.6,-0.9659258262890684,0.2588190451025203,965.1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,12.0,15.0,11.0,-0.8035476485339116,0.5952404359043674,,True,True,PASS
50,เชียงใหม่,Chiang Mai,2021-11-08,TRAIN,14.5,12.8,12.8,12.2,10.5,27.4,81.0,0.0,3.3,0.6156614753256583,0.7880107536067219,974.3,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,3.0,0.0,10.0,18.0,-0.7931896839451843,0.6089746507720486,,True,True,PASS
52,ลำปาง,Lampang,2021-11-08,TRAIN,13.58,15.0,15.0,10.835,9.3,28.2,83.0,0.0,3.4,0.3090169943749475,-0.9510565162951536,982.4,4.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,9.0,5.0,10.0,20.0,-0.7931896839451843,0.6089746507720486,,True,True,PASS
54,แพร่,Phrae,2021-11-08,TRAIN,18.2,16.75,16.75,16.25,14.3,28.4,84.0,0.0,2.6,0.90630778703665,0.4226182617406994,991.2,4.0,0.0,0.0,0.0,1.0,3.0,0.0,13.0,14.0,5.0,3.0,13.0,-0.7931896839451843,0.6089746507720486,,True,True,PASS
55,น่าน,Nan,2021-11-08,TRAIN,17.4,16.9,16.9,16.7,13.6,28.2,79.0,0.0,2.1,0.7431448254773942,0.6691306063588582,986.5,0.0,0.0,0.0,4.0,0.0,3.0,0.0,10.0,9.0,3.0,7.0,18.0,-0.7931896839451843,0.6089746507720486,,True,True,PASS
