province_key,analysis_date,hotspot_count_thailand_000_050km_lag0,hotspot_count_thailand_050_100km_lag0,hotspot_count_thailand_100_300km_lag0,hotspot_count_thailand_300_500km_lag0,hotspot_count_laos_000_050km_lag0,hotspot_count_laos_050_100km_lag0,hotspot_count_laos_100_300km_lag0,hotspot_count_laos_300_500km_lag0,hotspot_count_myanmar_000_050km_lag0,hotspot_count_myanmar_050_100km_lag0,hotspot_count_myanmar_100_300km_lag0,hotspot_count_myanmar_300_500km_lag0,hotspot_count_china_000_050km_lag0,hotspot_count_china_050_100km_lag0,hotspot_count_china_100_300km_lag0,hotspot_count_china_300_500km_lag0
51,2021-12-25,8,1,25,19,0,0,1,18,0,0,37,38,0,0,0,0
51,2021-12-26,1,2,34,42,0,0,8,12,0,0,49,82,0,0,0,0
51,2021-12-27,1,4,47,106,0,0,7,11,0,0,72,94,0,0,0,3
51,2021-12-28,4,7,82,142,0,0,17,33,0,0,67,81,0,0,0,10
51,2021-12-29,2,2,36,61,0,0,4,4,0,0,56,36,0,0,0,3
51,2021-12-30,5,0,19,57,0,0,1,19,0,0,25,41,0,0,0,3
51,2021-12-31,1,0,28,78,0,0,3,16,0,0,45,83,0,0,0,3
51,2022-01-01,6,7,29,58,0,0,3,11,0,0,98,128,0,0,0,1
51,2022-01-02,6,9,52,114,0,0,9,45,0,0,71,89,0,0,0,2
51,2022-01-03,6,5,34,49,0,0,11,51,0,0,44,53,0,0,0,1
51,2022-01-04,3,6,25,23,0,0,9,31,0,0,95,80,0,0,0,2
51,2022-01-05,5,7,31,90,0,0,7,29,0,0,94,83,0,0,0,7
51,2022-01-06,12,4,75,140,0,0,13,37,0,0,146,157,0,0,0,11
51,2022-01-07,11,23,110,133,0,0,23,48,0,0,158,150,0,0,0,7
51,2022-01-08,7,5,93,142,0,0,18,67,0,0,115,118,0,0,0,12
51,2022-01-09,2,7,63,105,0,0,9,41,0,0,86,76,0,0,0,2
51,2022-01-10,5,17,49,117,0,0,16,46,0,0,95,112,0,0,0,5
51,2022-01-11,13,15,46,150,0,0,15,31,0,0,80,47,0,0,0,7
51,2022-01-12,4,22,68,116,0,0,12,41,0,0,44,54,0,0,0,1
51,2022-01-13,0,13,104,185,0,0,6,26,0,0,67,86,0,0,0,15
51,2022-01-14,2,3,44,137,0,0,13,50,0,0,4,18,0,0,0,5
51,2022-01-15,1,0,29,101,0,0,8,31,0,0,12,8,0,0,0,0
51,2022-01-16,4,0,29,97,0,0,27,19,0,0,8,8,0,0,0,2
51,2022-01-17,3,3,44,86,0,0,12,2,0,0,50,53,0,0,0,1
51,2022-01-18,4,2,70,225,0,0,3,10,0,0,45,98,0,0,0,1
51,2022-01-19,1,3,33,177,0,0,9,32,0,0,33,78,0,0,0,0
51,2022-01-20,0,1,6,35,0,0,2,1,0,0,18,63,0,0,0,0
51,2022-01-21,2,0,5,12,0,0,0,0,0,0,77,149,0,0,0,0
51,2022-01-22,4,2,4,7,0,0,0,0,0,0,144,168,0,0,0,0
51,2022-01-23,13,16,60,47,0,0,4,2,0,0,169,256,0,0,0,3
51,2022-01-24,6,16,50,85,0,0,1,27,0,0,120,170,0,0,0,8
51,2022-01-25,12,9,39,138,0,0,4,31,0,0,140,54,0,0,0,0
51,2022-01-26,13,41,74,106,0,0,20,40,0,0,146,46,0,0,0,0
51,2022-01-27,11,45,156,77,0,0,23,65,0,0,213,151,0,0,0,0
51,2022-01-28,52,88,320,181,0,0,46,80,0,1,388,488,0,0,0,6
51,2022-01-29,68,94,495,309,0,0,95,181,0,1,387,344,0,0,0,5
51,2022-01-30,34,58,269,358,0,0,46,169,0,0,214,328,0,0,0,5
51,2022-01-31,33,44,235,185,0,0,25,72,0,0,250,329,0,0,0,9
51,2022-02-01,36,61,182,127,0,0,37,28,0,0,361,490,0,0,0,4
51,2022-02-02,83,154,230,110,0,0,46,37,0,0,443,647,0,0,0,3
51,2022-02-03,66,126,247,152,0,0,36,73,0,0,322,452,0,0,0,5
51,2022-02-04,15,12,58,31,0,0,9,22,0,0,154,237,0,0,0,5
51,2022-02-05,0,0,1,42,0,0,0,0,0,0,41,74,0,0,0,0
51,2022-02-06,1,0,4,94,0,0,0,3,0,0,50,228,0,0,0,0
51,2022-02-07,7,10,37,153,0,0,1,16,0,0,192,574,0,0,0,0
51,2022-02-08,28,61,170,283,0,0,18,51,0,0,326,517,0,0,0,5
51,2022-02-09,23,71,173,310,0,0,28,117,0,0,362,373,0,0,0,18
51,2022-02-10,28,37,135,96,0,0,41,109,0,0,286,323,0,0,0,4
51,2022-02-11,45,22,103,14,0,0,63,94,0,0,375,455,0,0,0,14
51,2022-02-12,73,74,117,11,0,0,59,81,0,1,466,708,0,0,0,3
51,2022-02-13,199,168,210,82,0,0,45,65,0,2,572,956,0,0,0,10
51,2022-02-14,89,136,216,51,0,0,34,57,0,3,482,516,0,0,0,6
51,2022-02-15,10,16,10,13,0,0,3,83,0,0,343,543,0,0,0,6
51,2022-02-16,4,10,4,0,0,0,11,12,0,2,277,650,0,0,0,4
51,2022-02-17,0,2,3,3,0,0,5,31,0,0,67,462,0,0,0,14
51,2022-02-18,3,6,4,21,0,0,6,1,0,0,148,862,0,0,0,5
51,2022-02-19,0,0,11,58,0,0,0,0,0,0,51,605,0,0,0,3
51,2022-02-20,0,1,2,8,0,0,0,0,0,0,287,631,0,0,0,1
51,2022-02-21,1,0,7,19,0,0,0,0,0,0,113,156,0,0,0,0
51,2022-02-22,15,3,26,51,0,0,0,0,0,3,474,661,0,0,0,0
51,2022-02-23,7,13,43,124,0,0,1,6,0,2,794,1210,0,0,0,0
51,2022-02-24,32,18,125,208,0,0,7,23,0,5,1143,1133,0,0,0,4
51,2022-02-25,30,21,74,239,0,0,8,58,0,8,670,854,0,0,0,6
51,2022-02-26,17,12,59,203,0,0,13,67,0,11,586,502,0,0,0,16
51,2022-02-27,27,43,162,147,0,0,13,29,0,10,821,1020,0,0,0,13
51,2022-02-28,11,54,232,207,0,0,9,103,0,7,899,1340,0,0,0,14
51,2022-03-01,84,143,191,268,0,0,147,339,0,58,1457,1681,0,0,0,1
51,2022-03-02,55,91,185,286,0,0,132,348,0,23,926,936,0,0,0,4
51,2022-03-03,19,37,78,184,0,0,114,368,0,16,514,830,0,0,0,6
51,2022-03-04,16,22,72,117,0,0,112,253,0,8,615,945,0,0,0,8
51,2022-03-05,45,69,103,159,0,0,216,417,0,27,925,866,0,0,0,3
51,2022-03-06,87,198,172,136,0,0,233,482,0,50,1250,887,0,0,0,0
51,2022-03-07,86,112,176,100,0,0,85,95,0,58,985,699,0,0,0,3
51,2022-03-08,2,16,37,68,0,0,0,42,0,14,307,626,0,0,0,2
51,2022-03-09,2,10,14,71,0,0,3,44,0,7,192,558,0,0,0,2
51,2022-03-10,6,14,37,70,0,0,25,112,0,19,405,1317,0,0,0,6
51,2022-03-11,3,73,87,82,0,0,63,245,0,35,718,2133,0,0,0,3
51,2022-03-12,32,151,178,182,0,0,131,483,0,73,1265,2032,0,0,0,11
51,2022-03-13,13,90,126,181,0,0,118,519,0,59,792,1188,0,0,0,5
51,2022-03-14,3,54,60,85,0,0,82,389,0,46,486,1002,0,0,0,1
51,2022-03-15,7,68,42,77,0,0,61,97,0,64,775,1882,0,0,0,4
51,2022-03-16,16,51,73,107,0,0,1,0,0,12,1124,2636,0,0,0,4
51,2022-03-17,85,309,209,199,0,0,12,1,0,57,1457,2605,0,0,0,3
51,2022-03-18,60,224,98,30,0,0,3,10,0,91,1082,1410,0,0,0,8
51,2022-03-19,6,100,38,26,0,0,14,30,0,37,836,1542,0,0,0,3
51,2022-03-20,2,37,12,23,0,0,37,148,0,11,693,1467,0,0,0,1
51,2022-03-21,0,19,14,7,0,0,32,106,0,4,169,739,0,0,0,1
51,2022-03-22,1,1,66,34,0,0,49,80,0,0,43,7,0,0,0,0
51,2022-03-23,0,1,26,12,0,0,1,66,0,0,5,2,0,0,0,0
51,2022-03-24,0,15,18,25,0,0,0,9,0,0,37,11,0,0,0,1
51,2022-03-25,2,14,46,37,0,0,7,150,0,7,196,166,0,0,0,3
51,2022-03-26,26,58,98,78,0,0,107,533,0,6,617,341,0,0,0,0
51,2022-03-27,25,83,227,157,0,0,466,1007,0,4,542,262,0,0,0,0
51,2022-03-28,66,160,169,111,0,0,230,630,0,17,1052,531,0,0,0,3
51,2022-03-29,28,100,68,79,0,0,0,0,0,26,662,218,0,0,0,0
51,2022-03-30,51,151,25,36,0,0,1,4,0,33,734,425,0,0,0,0
51,2022-03-31,59,116,33,43,0,0,67,91,0,8,668,616,0,0,0,0
51,2022-04-01,54,195,41,51,0,0,169,139,0,53,943,738,0,0,0,0
51,2022-04-02,12,84,12,25,0,0,0,8,0,10,473,568,0,0,0,0
51,2022-04-03,5,124,42,3,0,0,144,854,0,19,504,288,0,0,0,1
51,2022-04-04,12,90,126,70,0,0,601,1891,0,20,820,608,0,0,0,0
51,2022-04-05,12,79,105,80,0,0,1260,5261,0,30,1710,907,0,0,0,3
51,2022-04-06,43,105,99,60,0,0,182,1452,0,46,1543,1094,0,0,0,1
51,2022-04-07,0,9,144,153,0,0,775,1586,0,0,849,792,0,0,0,1
51,2022-04-08,1,7,32,94,0,0,730,4515,0,0,162,287,0,0,0,6
51,2022-04-09,1,13,124,138,0,0,307,257,0,1,399,643,0,0,0,0
51,2022-04-10,3,14,54,90,0,0,650,1983,0,5,530,624,0,0,0,3
51,2022-04-11,13,51,48,71,0,0,265,1422,0,13,1363,708,0,0,0,4
51,2022-04-12,66,116,135,145,0,0,261,168,0,33,1507,486,0,0,0,1
51,2022-04-13,38,80,233,138,0,0,348,470,0,20,838,852,0,0,0,3
51,2022-04-14,28,64,124,63,0,0,55,188,0,8,606,283,0,0,0,8
51,2022-04-15,28,24,118,101,0,0,384,1662,0,3,313,470,0,0,0,7
51,2022-04-16,62,49,159,78,0,0,240,773,0,10,455,663,0,0,0,0
51,2022-04-17,45,83,161,94,0,0,67,105,0,9,416,503,0,0,0,1
51,2022-04-18,46,105,115,62,0,0,0,0,0,22,509,214,0,0,0,1
51,2022-04-19,6,17,5,8,0,0,0,4,0,3,207,183,0,0,0,0
51,2022-04-20,0,2,9,45,0,0,5,12,0,3,109,241,0,0,0,0
51,2022-04-21,0,2,7,23,0,0,0,4,0,0,51,127,0,0,0,0
51,2022-04-22,3,12,20,43,0,0,1,19,0,0,131,334,0,0,0,3
51,2022-04-23,15,43,105,67,0,0,52,116,0,2,411,310,0,0,0,6
51,2022-04-24,9,31,22,56,0,0,51,227,0,6,149,233,0,0,0,23
51,2022-04-25,6,24,103,71,0,0,85,125,0,1,201,642,0,0,0,16
51,2022-04-26,8,15,59,25,0,0,90,1257,0,0,170,591,0,0,0,27
51,2022-04-27,9,25,154,49,0,0,270,2796,0,2,196,431,0,0,0,26
51,2022-04-28,12,49,229,86,0,0,348,2351,0,3,286,423,0,0,0,10
51,2022-04-29,1,14,109,7,0,0,49,653,0,0,52,231,0,0,0,18
51,2022-04-30,7,9,26,11,0,0,15,53,0,0,60,187,0,0,0,3
51,2022-05-01,0,0,36,2,0,0,27,36,0,0,21,182,0,0,0,0
51,2022-05-02,0,0,1,1,0,0,0,4,0,0,26,224,0,0,0,0
51,2022-05-03,2,4,18,0,0,0,3,42,0,0,38,175,0,0,0,0
51,2022-05-04,3,25,228,19,0,0,114,436,0,2,76,42,0,0,0,1
51,2022-05-05,4,7,23,11,0,0,14,210,0,0,46,92,0,0,0,0
51,2022-05-06,10,1,13,7,0,0,9,20,0,0,29,45,0,0,0,3
51,2022-05-07,0,2,3,0,0,0,0,2,0,0,6,44,0,0,0,5
51,2022-05-08,0,0,1,0,0,0,0,0,0,0,8,7,0,0,0,0
51,2022-05-09,0,3,22,2,0,0,0,0,0,0,22,1,0,0,0,0
51,2022-05-10,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0
51,2022-05-11,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0
51,2022-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-05-13,0,0,4,5,0,0,1,0,0,0,3,13,0,0,0,1
51,2022-05-14,3,5,20,8,0,0,9,13,0,0,6,15,0,0,0,8
51,2022-05-15,4,5,88,34,0,0,18,38,0,0,10,46,0,0,0,21
51,2022-05-16,2,0,14,8,0,0,3,1,0,0,10,11,0,0,0,0
51,2022-05-17,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0
51,2022-05-18,0,0,0,1,0,0,0,0,0,0,0,77,0,0,0,0
51,2022-05-19,0,0,9,1,0,0,9,27,0,0,2,53,0,0,0,1
51,2022-05-20,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
51,2022-05-21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
51,2022-05-22,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0
51,2022-05-23,0,0,2,1,0,0,0,0,0,0,0,6,0,0,0,6
51,2022-05-24,0,0,4,0,0,0,0,0,0,0,1,3,0,0,0,9
51,2022-05-25,7,0,12,2,0,0,15,9,0,0,1,0,0,0,0,5
51,2022-05-26,0,0,2,6,0,0,17,38,0,0,2,6,0,0,0,0
51,2022-05-27,0,2,14,5,0,0,5,5,0,0,3,3,0,0,0,7
51,2022-05-28,0,1,5,5,0,0,11,16,0,0,1,5,0,0,0,18
51,2022-05-29,1,0,10,4,0,0,24,82,0,0,2,5,0,0,0,3
51,2022-05-30,2,2,15,7,0,0,1,41,0,0,7,7,0,0,0,9
51,2022-05-31,0,0,10,6,0,0,0,0,0,0,1,1,0,0,0,0
51,2022-06-01,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-06-02,0,0,6,3,0,0,0,3,0,0,2,0,0,0,0,0
51,2022-06-03,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0
51,2022-06-04,0,2,4,0,0,0,6,3,0,0,3,3,0,0,0,1
51,2022-06-05,1,4,8,2,0,0,5,46,0,0,0,4,0,0,0,3
51,2022-06-06,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,1
51,2022-06-07,0,0,9,3,0,0,12,8,0,0,0,0,0,0,0,0
51,2022-06-08,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-06-09,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0
51,2022-06-10,0,1,2,3,0,0,2,6,0,0,4,3,0,0,0,0
51,2022-06-11,0,0,3,5,0,0,0,4,0,0,0,1,0,0,0,0
51,2022-06-12,0,1,1,4,0,0,0,2,0,0,0,2,0,0,0,0
51,2022-06-13,0,0,4,4,0,0,2,3,0,0,2,0,0,0,0,0
51,2022-06-14,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-06-15,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0
51,2022-06-16,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-06-17,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0
51,2022-06-18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-06-19,0,0,3,7,0,0,2,8,0,0,0,2,0,0,0,1
51,2022-06-20,1,0,18,7,0,0,4,3,0,0,0,1,0,0,0,1
51,2022-06-21,2,5,16,15,0,0,10,23,0,0,0,6,0,0,0,0
51,2022-06-22,0,0,3,11,0,0,1,5,0,0,0,1,0,0,0,0
51,2022-06-23,0,0,2,6,0,0,4,2,0,0,0,0,0,0,0,0
51,2022-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-06-25,0,0,4,1,0,0,0,3,0,0,1,5,0,0,0,1
51,2022-06-26,1,1,4,2,0,0,0,2,0,0,0,1,0,0,0,2
51,2022-06-27,0,0,2,8,0,0,0,4,0,0,0,0,0,0,0,0
51,2022-06-28,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-06-29,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0
51,2022-06-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-02,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,2
51,2022-07-03,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-04,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
51,2022-07-05,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-06,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0
51,2022-07-07,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,3
51,2022-07-08,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
51,2022-07-09,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,5
51,2022-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2022-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
51,2022-07-13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7
51,2022-07-14,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,8
51,2022-07-15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
51,2022-07-16,0,0,12,12,0,0,0,1,0,0,0,0,0,0,0,3
51,2022-07-17,0,0,28,14,0,0,0,4,0,0,0,2,0,0,0,0
51,2022-07-18,0,0,25,25,0,0,2,3,0,0,0,0,0,0,0,0
51,2022-07-19,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-24,0,0,1,4,0,0,0,1,0,0,2,0,0,0,0,2
51,2022-07-25,0,0,1,12,0,0,1,0,0,0,0,3,0,0,0,2
51,2022-07-26,0,0,2,0,0,0,0,3,0,0,1,3,0,0,0,3
51,2022-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-13,0,0,49,35,0,0,0,0,0,0,1,0,0,0,0,0
51,2022-08-14,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,2
51,2022-08-15,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,1
51,2022-08-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-17,0,0,2,2,0,0,0,0,0,0,0,5,0,0,0,0
51,2022-08-18,0,0,2,21,0,0,2,1,0,0,1,4,0,0,0,1
51,2022-08-19,0,0,23,15,0,0,1,0,0,0,0,2,0,0,0,3
51,2022-08-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-22,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-23,0,0,1,37,0,0,0,0,0,0,1,2,0,0,0,0
51,2022-08-24,0,0,22,65,0,0,0,0,0,0,0,1,0,0,0,0
51,2022-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-08-27,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
51,2022-08-28,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0
51,2022-08-29,0,0,0,0,0,0,2,3,0,0,2,3,0,0,0,0
51,2022-08-30,0,0,3,3,0,0,4,11,0,0,2,9,0,0,0,1
51,2022-08-31,1,3,16,5,0,0,0,0,0,0,2,2,0,0,0,0
51,2022-09-01,0,0,10,13,0,0,0,0,0,0,0,1,0,0,0,1
51,2022-09-02,0,0,1,13,0,0,2,0,0,0,6,4,0,0,0,0
51,2022-09-03,0,0,11,2,0,0,0,2,0,0,5,7,0,0,0,1
51,2022-09-04,0,1,20,48,0,0,0,1,0,0,0,0,0,0,0,0
51,2022-09-05,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1
51,2022-09-06,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1
51,2022-09-07,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0
51,2022-09-08,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
51,2022-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-09-10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
51,2022-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-09-13,0,0,6,4,0,0,0,0,0,0,2,0,0,0,0,0
51,2022-09-14,0,0,12,24,0,0,0,1,0,0,4,1,0,0,0,0
51,2022-09-15,0,0,6,3,0,0,0,3,0,0,2,5,0,0,0,0
51,2022-09-16,0,0,6,12,0,0,0,0,0,0,0,1,0,0,0,0
51,2022-09-17,0,0,1,7,0,0,0,0,0,0,1,2,0,0,0,0
51,2022-09-18,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1
51,2022-09-19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
51,2022-09-20,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3
51,2022-09-21,0,0,1,6,0,0,0,0,0,0,1,2,0,0,0,1
51,2022-09-22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,2022-09-23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
51,2022-09-24,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
51,2022-09-25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
51,2022-09-26,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,1
51,2022-09-27,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2
51,2022-09-28,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0
51,2022-09-29,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
51,2022-09-30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
51,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-10-03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
51,2022-10-04,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2
51,2022-10-05,0,0,0,2,0,0,0,0,0,0,5,4,0,0,0,2
51,2022-10-06,1,0,1,1,0,0,1,1,0,0,5,7,0,0,0,0
51,2022-10-07,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0
51,2022-10-08,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
51,2022-10-09,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
51,2022-10-10,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
51,2022-10-11,0,0,0,2,0,0,0,1,0,0,2,4,0,0,0,0
51,2022-10-12,0,0,2,25,0,0,0,1,0,0,4,3,0,0,0,0
51,2022-10-13,0,0,2,9,0,0,0,1,0,0,2,2,0,0,0,0
51,2022-10-14,0,0,0,0,0,0,0,2,0,0,2,8,0,0,0,0
51,2022-10-15,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0
51,2022-10-16,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
51,2022-10-17,1,0,13,13,0,0,5,7,0,0,7,4,0,0,0,1
51,2022-10-18,0,3,7,22,0,0,5,21,0,0,12,11,0,0,0,4
51,2022-10-19,0,0,11,12,0,0,3,6,0,0,7,8,0,0,0,3
51,2022-10-20,0,0,8,3,0,0,0,0,0,0,7,18,0,0,0,3
51,2022-10-21,0,0,4,1,0,0,2,1,0,0,29,19,0,0,0,0
51,2022-10-22,1,1,4,8,0,0,1,2,0,0,9,10,0,0,0,1
51,2022-10-23,0,0,6,13,0,0,10,10,0,0,12,2,0,0,0,1
51,2022-10-24,0,1,1,15,0,0,2,9,0,0,1,2,0,0,0,2
51,2022-10-25,0,0,1,0,0,0,6,1,0,0,0,2,0,0,0,0
51,2022-10-26,0,0,5,3,0,0,0,0,0,0,11,3,0,0,0,0
51,2022-10-27,0,0,3,1,0,0,3,5,0,0,17,3,0,0,0,1
51,2022-10-28,0,0,11,17,0,0,3,7,0,0,8,0,0,0,0,0
51,2022-10-29,0,1,4,17,0,0,0,8,0,0,2,8,0,0,0,2
51,2022-10-30,0,0,3,10,0,0,0,1,0,0,6,2,0,0,0,3
51,2022-10-31,1,0,10,13,0,0,6,7,0,1,28,4,0,0,0,5
51,2022-11-01,0,1,24,19,0,0,3,2,0,0,56,15,0,0,0,4
51,2022-11-02,3,0,45,38,0,0,9,22,0,0,19,21,0,0,0,3
51,2022-11-03,2,3,22,28,0,0,2,19,0,0,8,9,0,0,0,4
51,2022-11-04,1,1,8,24,0,0,2,11,0,0,6,8,0,0,0,0
51,2022-11-05,1,2,27,7,0,0,2,5,0,0,17,11,0,0,0,0
51,2022-11-06,3,1,42,11,0,0,1,12,0,0,73,13,0,0,0,2
51,2022-11-07,2,3,62,23,0,0,11,11,0,0,81,32,0,0,0,5
51,2022-11-08,1,2,28,40,0,0,3,11,0,0,12,14,0,0,0,4
51,2022-11-09,0,2,22,34,0,0,3,18,0,0,48,27,0,0,0,1
51,2022-11-10,2,1,24,13,0,0,4,11,0,0,48,21,0,0,0,2
51,2022-11-11,1,2,27,18,0,0,7,11,0,0,110,33,0,0,0,3
51,2022-11-12,1,6,54,26,0,0,9,7,0,0,153,59,0,0,0,8
51,2022-11-13,0,6,59,14,0,0,11,17,0,0,81,23,0,0,0,1
51,2022-11-14,0,0,13,4,0,0,1,1,0,0,32,21,0,0,0,1
51,2022-11-15,1,0,4,3,0,0,1,2,0,0,35,12,0,0,0,0
51,2022-11-16,2,0,5,6,0,0,8,4,0,0,12,18,0,0,0,0
51,2022-11-17,1,1,29,27,0,0,8,3,0,0,36,31,0,0,0,1
51,2022-11-18,0,1,13,15,0,0,1,2,0,0,21,5,0,0,0,0
51,2022-11-19,0,0,6,12,0,0,0,2,0,0,19,13,0,0,0,1
51,2022-11-20,0,0,9,2,0,0,0,1,0,0,9,22,0,0,0,1
51,2022-11-21,0,0,25,6,0,0,0,11,0,0,30,35,0,0,0,2
